GT,Estimado,Intervalo
3,3,12.81
3,3,12.86
3,3,12.91
3,3,12.96
3,3,13.01
3,3,13.06
3,3,13.11
3,3,13.16
3,3,13.21
3,3,13.26
3,3,13.31
3,3,13.36
3,3,13.41
3,3,13.46
3,3,13.51
3,3,13.56
3,3,13.61
3,3,13.66
3,3,13.71
3,4,13.76
3,4,13.81
3,4,13.86
3,3,13.91
3,3,13.96
3,3,14.01
3,3,14.06
3,3,14.11
3,3,14.16
3,3,14.21
3,3,14.26
3,3,14.31
3,3,14.36
3,3,14.41
3,3,14.46
3,3,14.51
3,3,14.56
3,3,14.61
3,3,14.66
3,3,14.71
3,3,14.76
3,3,14.81
3,3,14.86
3,3,14.91
3,3,14.96
3,2,15.01
3,2,15.06
3,2,15.11
3,2,15.16
3,2,15.21
3,2,15.26
3,3,15.31
3,3,15.36
3,2,15.41
3,2,15.46
3,3,15.51
3,3,15.56
3,3,15.61
3,3,15.66
3,3,15.71
3,3,15.76
3,3,15.81
3,3,15.86
3,3,15.91
3,2,15.96
3,3,16.01
3,3,16.06
3,3,16.11
3,3,16.16
3,3,16.21
3,3,16.26
3,3,16.31
3,3,16.36
3,3,16.41
3,3,16.46
3,3,16.51
3,3,16.56
3,3,16.61
3,3,16.66
3,3,16.71
3,3,16.76
3,3,16.81
3,3,16.86
3,3,16.91
3,3,16.96
3,3,17.01
3,3,17.06
3,3,17.11
3,3,17.16
3,3,17.21
3,3,17.26
3,3,17.31
3,3,17.36
3,3,17.41
3,3,17.46
3,3,17.51
3,3,17.56
3,3,17.61
3,3,17.66
3,3,17.71
3,3,17.76
3,3,17.81
3,3,17.86
3,3,17.91
3,3,17.96
3,4,18.02
3,4,18.07
3,4,18.12
3,3,18.17
3,3,18.22
3,3,18.27
3,3,18.32
3,3,18.37
3,3,18.42
3,3,18.47
3,3,18.52
3,3,18.57
3,3,18.62
3,3,18.67
3,3,18.72
3,3,18.77
3,3,18.82
3,3,18.87
3,3,18.92
3,3,18.97
3,3,19.02
3,3,19.07
3,3,19.12
3,3,19.17
3,3,19.22
3,3,19.27
3,3,19.32
3,3,19.37
3,3,19.42
3,3,19.47
3,3,19.52
3,4,19.57
3,3,19.62
3,3,19.67
3,3,19.72
3,3,19.77
3,3,19.82
3,3,19.87
3,3,19.92
3,4,19.97
3,4,20.02
3,3,20.07
3,3,20.12
3,3,20.17
3,3,20.22
3,3,20.27
3,3,20.32
3,2,20.37
3,2,20.42
3,2,20.47
3,2,20.52
3,3,20.57
3,2,20.62
3,3,20.67
3,2,20.72
3,2,20.77
3,2,20.82
3,2,20.87
3,2,20.92
3,2,20.97
3,2,21.02
3,2,21.07
3,2,21.12
3,2,21.17
3,2,21.22
2,2,21.27
2,2,21.32
2,2,21.37
2,2,21.42
2,2,21.47
2,2,21.52
2,3,21.57
2,2,21.62
2,2,21.67
2,2,21.72
2,2,21.77
2,2,21.82
2,2,21.87
2,3,21.92
2,3,21.97
2,2,22.02
2,2,22.07
2,2,22.12
2,2,22.17
2,2,22.22
2,2,22.27
2,2,22.32
2,2,22.37
2,2,22.42
2,2,22.47
2,2,22.52
2,2,22.57
2,2,22.62
2,2,22.67
2,2,22.72
2,2,22.77
2,2,22.82
2,2,22.87
2,2,22.92
2,2,22.97
2,2,23.02
2,2,23.07
2,2,23.12
2,2,23.17
2,2,23.22
2,2,23.27
2,2,23.32
2,2,23.37
2,2,23.42
2,2,23.47
2,2,23.52
2,2,23.57
2,2,23.62
2,2,23.67
2,2,23.72
2,2,23.77
2,2,23.82
2,2,23.87
2,2,23.92
2,2,23.97
2,2,24.02
2,2,24.07
2,2,24.12
2,2,24.17
2,2,24.22
2,2,24.27
2,2,24.32
2,2,24.37
2,2,24.42
2,2,24.47
2,2,24.52
2,2,24.57
2,2,24.62
2,2,24.67
2,2,24.72
2,2,24.77
2,2,24.82
2,2,24.87
2,2,24.92
2,2,24.97
2,2,25.02
2,2,25.07
2,2,25.12
2,2,25.17
2,2,25.22
2,2,25.27
2,2,25.32
2,2,25.37
2,2,25.42
2,2,25.47
2,2,25.52
2,2,25.57
2,2,25.62
2,2,25.67
2,2,25.72
2,2,25.77
2,2,25.82
2,2,25.87
2,2,25.92
2,2,25.97
2,2,26.02
2,2,26.07
2,2,26.12
2,2,26.17
2,2,26.22
2,2,26.27
2,2,26.32
2,2,26.37
2,2,26.42
2,2,26.47
2,2,26.52
2,2,26.57
2,2,26.62
2,2,26.67
2,2,26.72
2,2,26.77
2,2,26.82
2,2,26.87
2,2,26.92
2,2,26.97
2,2,27.02
2,2,27.07
2,2,27.12
2,2,27.17
2,2,27.22
2,2,27.27
2,2,27.32
2,2,27.37
2,2,27.42
2,2,27.47
2,2,27.52
2,2,27.57
2,2,27.62
2,2,27.67
2,2,27.72
2,2,27.77
2,2,27.82
2,2,27.87
2,2,27.92
2,2,27.97
2,2,28.02
2,2,28.07
2,2,28.12
2,2,28.17
2,2,28.22
2,2,28.27
2,2,28.32
2,2,28.37
2,2,28.42
2,2,28.47
2,2,28.52
2,2,28.57
2,2,28.62
2,2,28.67
2,2,28.72
2,2,28.77
2,2,28.82
2,2,28.87
2,2,28.92
2,2,28.97
2,2,29.02
2,2,29.07
2,2,29.12
2,2,29.17
2,2,29.22
2,2,29.27
2,2,29.32
2,2,29.37
2,2,29.42
2,2,29.47
2,2,29.52
2,2,29.57
2,2,29.62
2,2,29.67
2,2,29.72
2,2,29.77
2,2,29.82
2,2,29.87
2,2,29.92
2,2,29.97
2,2,30.03
2,2,30.08
2,2,30.13
2,2,30.18
2,2,30.23
2,2,30.28
2,2,30.33
2,2,30.38
2,2,30.43
2,2,30.48
2,2,30.53
2,2,30.58
2,2,30.63
2,2,30.68
2,2,30.73
2,2,30.78
2,2,30.83
2,2,30.88
2,2,30.93
2,2,30.98
2,2,31.03
2,2,31.08
2,2,31.13
2,2,31.18
2,2,31.23
2,2,31.28
2,2,31.33
2,2,31.38
2,2,31.43
2,2,31.48
2,2,31.53
2,2,31.58
2,2,31.63
2,2,31.68
2,2,31.73
2,2,31.78
2,2,31.83
2,2,31.88
2,2,31.93
2,2,31.98
2,2,32.03
2,2,32.08
2,2,32.13
2,2,32.18
2,2,32.23
2,2,32.28
2,2,32.33
2,2,32.38
2,2,32.43
2,2,32.48
2,2,32.53
2,2,32.58
2,2,32.63
2,2,32.68
2,2,32.73
2,2,32.78
2,2,32.83
2,2,32.88
2,2,32.93
2,2,32.98
2,2,33.03
2,2,33.08
2,2,33.13
2,2,33.18
2,2,33.23
2,2,33.28
2,2,33.33
2,2,33.38
2,2,33.43
2,2,33.48
2,2,33.53
2,2,33.58
2,2,33.63
2,2,33.68
2,2,33.73
2,2,33.78
2,2,33.83
2,2,33.88
2,2,33.93
2,2,33.98
2,2,34.03
2,2,34.08
2,2,34.13
2,2,34.18
2,2,34.23
2,2,34.28
2,2,34.33
2,2,34.38
2,2,34.43
2,2,34.48
2,2,34.53
2,2,34.58
2,2,34.63
2,2,34.68
2,2,34.73
2,3,34.78
2,3,34.83
2,3,34.88
2,3,34.93
2,3,34.98
2,3,35.03
2,3,35.08
2,2,35.13
2,2,35.18
2,2,35.23
2,2,35.28
2,2,35.33
2,2,35.38
2,1,35.43
2,2,35.48
2,2,35.53
2,2,35.58
2,2,35.63
2,2,35.68
2,2,35.73
2,2,35.78
2,2,35.83
2,2,35.88
2,2,35.93
2,2,35.98
2,2,36.03
2,2,36.08
2,2,36.13
2,2,36.18
2,2,36.23
2,2,36.28
2,2,36.33
2,2,36.38
2,2,36.43
2,1,36.48
2,2,36.53
2,2,36.58
2,2,36.63
2,2,36.68
2,1,36.73
2,2,36.78
2,1,36.83
2,2,36.88
2,2,36.93
2,2,36.98
2,2,37.03
3,3,37.08
3,2,37.13
3,3,37.18
3,3,37.23
3,2,37.28
3,3,37.33
3,3,37.38
3,2,37.43
3,3,37.48
3,2,37.53
3,2,37.58
3,3,37.63
3,2,37.68
3,2,37.73
3,3,37.78
3,3,37.83
3,3,37.88
3,3,37.93
3,3,37.98
3,3,38.03
3,3,38.08
3,3,38.13
3,4,38.18
3,4,38.23
3,4,38.28
3,3,38.33
3,3,38.38
3,3,38.43
3,3,38.48
3,3,38.53
3,3,38.58
3,3,38.63
3,3,38.68
3,4,38.73
3,4,38.78
3,4,38.83
3,4,38.88
3,4,38.93
3,4,38.98
3,3,39.03
3,4,39.08
3,3,39.13
3,3,39.18
3,3,39.23
3,3,39.28
3,2,39.33
3,2,39.38
3,3,39.43
3,3,39.48
3,3,39.53
3,3,39.58
3,3,39.63
3,3,39.68
3,3,39.73
3,3,39.78
3,3,39.83
3,3,39.88
3,3,39.93
3,3,39.98
3,3,40.03
3,3,40.08
3,2,40.13
3,2,40.18
3,2,40.23
3,2,40.28
3,2,40.33
3,2,40.38
3,2,40.43
3,2,40.48
3,3,40.53
3,3,40.58
3,2,40.63
3,3,40.68
3,3,40.73
3,3,40.78
3,3,40.83
3,3,40.88
3,4,40.93
3,3,40.98
3,3,41.03
3,3,41.08
3,3,41.13
3,2,41.18
3,2,41.23
3,2,41.28
3,3,41.33
3,3,41.38
3,3,41.43
3,3,41.48
3,3,41.53
3,3,41.58
3,3,41.63
3,3,41.68
3,3,41.73
3,3,41.78
3,3,41.83
3,3,41.88
3,3,41.93
3,3,41.98
3,3,42.04
3,3,42.09
3,2,42.14
3,2,42.19
3,2,42.24
3,3,42.29
3,3,42.34
3,3,42.39
3,3,42.44
3,3,42.49
3,3,42.54
3,3,42.59
3,3,42.64
3,3,42.69
3,3,42.74
3,3,42.79
3,3,42.84
3,3,42.89
3,3,42.94
3,3,42.99
3,3,43.04
3,3,43.09
3,3,43.14
3,3,43.19
3,3,43.24
3,3,43.29
3,3,43.34
3,3,43.39
3,3,43.44
3,3,43.49
3,3,43.54
3,3,43.59
3,3,43.64
3,3,43.69
3,3,43.74
3,3,43.79
3,3,43.84
3,3,43.89
3,2,43.94
3,3,43.99
3,3,44.04
3,3,44.09
3,3,44.14
3,3,44.19
3,3,44.24
3,3,44.29
3,3,44.34
3,3,44.39
3,3,44.44
3,3,44.49
3,3,44.54
3,3,44.59
3,2,44.64
3,3,44.69
3,3,44.74
3,3,44.79
3,3,44.84
3,3,44.89
3,3,44.94
3,3,44.99
3,3,45.04
3,3,45.09
3,3,45.14
3,3,45.19
3,3,45.24
3,3,45.29
3,4,45.34
3,4,45.39
4,3,45.44
4,3,45.49
4,3,45.54
4,4,45.59
4,3,45.64
4,4,45.69
4,3,45.74
4,4,45.79
4,3,45.84
4,3,45.89
4,3,45.94
4,4,45.99
4,4,46.04
4,4,46.09
4,4,46.14
4,4,46.19
4,4,46.24
4,4,46.29
4,4,46.34
4,4,46.39
4,4,46.44
4,4,46.49
4,4,46.54
4,4,46.59
4,4,46.64
4,4,46.69
4,4,46.74
4,4,46.79
4,4,46.84
4,4,46.89
4,4,46.94
4,4,46.99
4,4,47.04
4,4,47.09
4,4,47.14
4,4,47.19
4,4,47.24
4,4,47.29
4,4,47.34
4,4,47.39
4,4,47.44
4,4,47.49
4,4,47.54
4,4,47.59
4,4,47.64
4,4,47.69
4,4,47.74
4,4,47.79
4,4,47.84
4,4,47.89
4,4,47.94
4,5,47.99
4,5,48.04
4,5,48.09
4,5,48.14
4,5,48.19
4,5,48.24
4,5,48.29
4,4,48.34
4,4,48.39
4,4,48.44
4,4,48.49
4,4,48.54
4,4,48.59
4,4,48.64
4,4,48.69
4,4,48.74
4,4,48.79
4,4,48.84
4,5,48.89
4,4,48.94
4,4,48.99
5,4,49.04
5,4,49.09
5,4,49.14
5,4,49.19
5,4,49.24
5,4,49.29
5,4,49.34
5,4,49.39
5,4,49.44
5,5,49.49
5,5,49.54
5,4,49.59
5,4,49.64
5,4,49.69
6,4,49.74
6,5,49.79
6,5,49.84
6,5,49.89
6,4,49.94
6,5,49.99
6,5,50.04
6,5,50.09
5,5,50.14
5,6,50.19
5,5,50.24
5,5,50.29
5,4,50.34
5,6,50.39
5,5,50.44
5,4,50.49
5,4,50.54
5,4,50.59
6,4,50.64
6,4,50.69
6,4,50.74
6,4,50.79
6,5,50.84
5,4,50.89
5,4,50.94
6,4,50.99
6,5,51.04
6,5,51.09
6,5,51.14
6,5,51.19
6,4,51.24
6,5,51.29
6,5,51.34
6,5,51.39
4,4,51.44
4,5,51.49
4,5,51.54
4,5,51.59
5,4,51.64
5,4,51.69
5,4,51.74
5,4,51.79
6,4,51.84
6,5,51.89
6,5,51.94
6,5,51.99
6,4,52.04
4,5,52.09
4,5,52.14
4,5,52.19
4,4,52.24
4,4,52.29
4,5,52.34
4,4,52.39
4,4,52.44
4,4,52.49
4,4,52.54
4,4,52.59
4,5,52.64
4,5,52.69
4,4,52.74
4,4,52.79
4,5,52.84
4,5,52.89
4,5,52.94
4,5,52.99
4,4,53.04
4,4,53.09
4,5,53.14
4,5,53.19
4,6,53.24
4,5,53.29
4,5,53.34
4,5,53.39
4,4,53.44
4,4,53.49
4,4,53.54
4,4,53.59
3,4,53.64
3,4,53.69
3,4,53.74
3,4,53.79
3,3,53.84
3,4,53.89
3,3,53.94
3,4,53.99
3,3,54.05
3,3,54.1
3,3,54.15
3,3,54.2
3,3,54.25
3,4,54.3
3,4,54.35
3,3,54.4
3,3,54.45
3,3,54.5
3,3,54.55
3,3,54.6
3,3,54.65
3,5,54.7
3,4,54.75
3,4,54.8
3,4,54.85
3,3,54.9
3,3,54.95
4,4,55.0
4,4,55.05
4,4,55.1
4,4,55.15
4,4,55.2
4,4,55.25
5,4,55.3
5,3,55.35
5,4,55.4
5,4,55.45
5,4,55.5
4,4,55.55
4,4,55.6
4,4,55.65
4,4,55.7
4,3,55.75
4,3,55.8
4,3,55.85
4,4,55.9
3,4,55.95
3,4,56.0
3,4,56.05
3,4,56.1
3,3,56.15
3,3,56.2
3,4,56.25
3,3,56.3
3,3,56.35
3,3,56.4
3,3,56.45
3,3,56.5
3,3,56.55
3,4,56.6
3,3,56.65
3,4,56.7
3,3,56.75
3,4,56.8
3,3,56.85
3,3,56.9
3,3,56.95
3,3,57.0
3,3,57.05
3,3,57.1
3,3,57.15
3,3,57.2
3,3,57.25
3,3,57.3
3,3,57.35
3,3,57.4
4,4,57.45
4,4,57.5
4,4,57.55
4,4,57.6
4,4,57.65
4,4,57.7
5,4,57.75
5,5,57.8
5,5,57.85
5,5,57.9
5,5,57.95
5,5,58.0
5,5,58.05
5,5,58.1
5,6,58.15
5,6,58.2
5,6,58.25
5,6,58.3
5,6,58.35
5,6,58.4
5,6,58.45
5,6,58.5
5,5,58.55
5,6,58.6
5,6,58.65
5,6,58.7
5,5,58.75
5,5,58.8
5,6,58.85
5,6,58.9
5,5,58.95
5,5,59.0
5,5,59.05
5,5,59.1
5,5,59.15
5,5,59.2
5,5,59.25
5,6,59.3
5,5,59.35
5,6,59.4
5,5,59.45
5,5,59.5
5,5,59.55
5,5,59.6
5,5,59.65
5,5,59.7
5,5,59.75
5,4,59.8
5,4,59.85
5,4,59.9
5,5,59.95
5,5,60.0
