GT,Estimado,Intervalo
27,29,17.26
27,29,17.31
27,29,17.36
27,29,17.41
27,27,17.46
27,27,17.51
27,28,17.56
27,27,17.61
27,28,17.66
27,28,17.71
27,27,17.76
27,27,17.81
27,28,17.86
27,28,17.91
27,27,17.96
27,27,18.02
27,28,18.07
27,28,18.12
27,28,18.17
27,27,18.22
27,28,18.27
27,28,18.32
27,28,18.37
27,28,18.42
27,27,18.47
27,27,18.52
27,28,18.57
27,27,18.62
27,27,18.67
27,26,18.72
27,27,18.77
27,27,18.82
27,27,18.87
27,28,18.92
27,29,18.97
27,27,19.02
27,27,19.07
27,27,19.12
26,28,19.17
26,28,19.22
26,28,19.27
26,27,19.32
26,27,19.37
26,29,19.42
26,28,19.47
26,29,19.52
26,29,19.57
26,29,19.62
26,29,19.67
26,28,19.72
26,28,19.77
26,27,19.82
26,28,19.87
26,28,19.92
26,29,19.97
26,28,20.02
26,29,20.07
26,28,20.12
26,29,20.17
26,28,20.22
26,29,20.27
26,29,20.32
26,29,20.37
26,28,20.42
26,28,20.47
26,28,20.52
26,29,20.57
26,28,20.62
26,28,20.67
26,28,20.72
26,28,20.77
26,27,20.82
26,28,20.87
26,28,20.92
26,27,20.97
26,27,21.02
26,28,21.07
26,27,21.12
26,27,21.17
26,27,21.22
26,28,21.27
26,28,21.32
26,28,21.37
26,27,21.42
26,27,21.47
26,28,21.52
26,28,21.57
26,28,21.62
26,28,21.67
26,27,21.72
26,27,21.77
26,27,21.82
26,28,21.87
26,28,21.92
26,28,21.97
26,27,22.02
26,27,22.07
26,27,22.12
26,27,22.17
26,26,22.22
26,27,22.27
26,26,22.32
26,27,22.37
26,27,22.42
26,26,22.47
26,26,22.52
26,27,22.57
26,26,22.62
26,27,22.67
26,27,22.72
26,27,22.77
26,28,22.82
26,28,22.87
26,29,22.92
26,29,22.97
26,29,23.02
26,30,23.07
26,30,23.12
26,30,23.17
26,28,23.22
26,28,23.27
26,28,23.32
26,28,23.37
26,27,23.42
26,28,23.47
26,28,23.52
26,29,23.57
26,27,23.62
26,27,23.67
26,27,23.72
26,27,23.77
26,27,23.82
26,27,23.87
26,28,23.92
26,27,23.97
26,28,24.02
26,28,24.07
26,29,24.12
26,29,24.17
26,28,24.22
26,30,24.27
26,29,24.32
26,29,24.37
26,28,24.42
26,29,24.47
26,28,24.52
26,29,24.57
26,28,24.62
26,29,24.67
26,29,24.72
26,29,24.77
26,29,24.82
26,30,24.87
26,29,24.92
26,29,24.97
26,29,25.02
26,29,25.07
26,29,25.12
26,30,25.17
26,29,25.22
26,29,25.27
26,30,25.32
26,29,25.37
26,28,25.42
26,28,25.47
26,28,25.52
26,29,25.57
26,28,25.62
26,28,25.67
26,29,25.72
26,28,25.77
26,27,25.82
26,27,25.87
26,27,25.92
26,27,25.97
26,27,26.02
26,27,26.07
26,27,26.12
26,28,26.17
26,27,26.22
26,27,26.27
26,27,26.32
26,27,26.37
26,28,26.42
26,28,26.47
26,28,26.52
26,29,26.57
26,29,26.62
26,29,26.67
26,29,26.72
26,28,26.77
26,28,26.82
26,28,26.87
26,27,26.92
26,28,26.97
26,27,27.02
26,26,27.07
26,27,27.12
26,27,27.17
26,27,27.22
26,27,27.27
26,27,27.32
26,27,27.37
26,26,27.42
26,27,27.47
26,26,27.52
26,27,27.57
26,27,27.62
26,27,27.67
26,27,27.72
27,27,27.77
26,28,27.82
26,27,27.87
26,27,27.92
26,27,27.97
26,27,28.02
26,27,28.07
26,27,28.12
26,28,28.17
26,27,28.22
26,28,28.27
26,28,28.32
26,28,28.37
26,28,28.42
26,28,28.47
26,28,28.52
26,28,28.57
26,28,28.62
26,28,28.67
26,27,28.72
26,27,28.77
26,26,28.82
26,26,28.87
26,26,28.92
26,26,28.97
26,27,29.02
26,27,29.07
26,27,29.12
26,27,29.17
26,26,29.22
26,27,29.27
26,27,29.32
26,28,29.37
26,28,29.42
26,28,29.47
26,28,29.52
26,27,29.57
26,27,29.62
26,27,29.67
26,27,29.72
26,27,29.77
26,28,29.82
26,29,29.87
26,28,29.92
26,28,29.97
26,28,30.03
26,28,30.08
26,27,30.13
26,27,30.18
26,28,30.23
26,28,30.28
26,27,30.33
26,27,30.38
26,26,30.43
26,28,30.48
26,27,30.53
26,28,30.58
26,28,30.63
26,28,30.68
26,28,30.73
26,28,30.78
26,27,30.83
26,28,30.88
26,28,30.93
26,28,30.98
26,28,31.03
26,28,31.08
26,28,31.13
26,28,31.18
26,29,31.23
26,29,31.28
26,28,31.33
27,28,31.38
27,28,31.43
27,28,31.48
26,27,31.53
26,28,31.58
26,28,31.63
26,27,31.68
26,27,31.73
26,28,31.78
26,28,31.83
26,28,31.88
26,28,31.93
26,29,31.98
27,29,32.03
27,29,32.08
27,28,32.13
27,28,32.18
27,27,32.23
27,27,32.28
26,28,32.33
26,28,32.38
26,28,32.43
26,28,32.48
26,28,32.53
26,28,32.58
26,27,32.63
26,26,32.68
26,28,32.73
26,29,32.78
26,28,32.83
26,28,32.88
26,28,32.93
26,29,32.98
26,29,33.03
26,29,33.08
26,27,33.13
26,28,33.18
26,28,33.23
26,28,33.28
26,27,33.33
26,28,33.38
26,28,33.43
26,28,33.48
26,28,33.53
26,28,33.58
26,27,33.63
26,28,33.68
26,27,33.73
26,28,33.78
26,28,33.83
26,28,33.88
26,28,33.93
26,28,33.98
26,28,34.03
26,27,34.08
26,27,34.13
26,28,34.18
26,28,34.23
26,28,34.28
26,29,34.33
26,29,34.38
26,29,34.43
26,30,34.48
26,29,34.53
26,30,34.58
26,29,34.63
26,28,34.68
26,29,34.73
26,30,34.78
26,30,34.83
26,30,34.88
26,28,34.93
26,29,34.98
26,29,35.03
27,29,35.08
27,29,35.13
27,29,35.18
27,29,35.23
28,29,35.28
27,29,35.33
27,29,35.38
26,29,35.43
26,30,35.48
26,28,35.53
26,28,35.58
26,28,35.63
26,28,35.68
26,28,35.73
26,28,35.78
26,28,35.83
26,28,35.88
26,27,35.93
26,28,35.98
26,28,36.03
26,30,36.08
26,29,36.13
26,29,36.18
26,29,36.23
26,29,36.28
26,29,36.33
26,29,36.38
26,28,36.43
26,29,36.48
26,28,36.53
26,29,36.58
26,29,36.63
26,28,36.68
26,28,36.73
26,29,36.78
26,29,36.83
26,29,36.88
26,28,36.93
26,28,36.98
26,28,37.03
26,28,37.08
26,28,37.13
26,28,37.18
26,28,37.23
26,28,37.28
26,27,37.33
26,28,37.38
26,28,37.43
26,28,37.48
26,27,37.53
26,28,37.58
26,27,37.63
26,26,37.68
26,27,37.73
26,26,37.78
26,26,37.83
26,26,37.88
26,25,37.93
26,26,37.98
26,26,38.03
26,26,38.08
26,26,38.13
26,27,38.18
26,27,38.23
26,28,38.28
26,28,38.33
26,28,38.38
26,29,38.43
26,29,38.48
26,28,38.53
26,28,38.58
26,27,38.63
26,28,38.68
26,27,38.73
26,28,38.78
26,27,38.83
26,28,38.88
26,27,38.93
26,27,38.98
26,27,39.03
26,27,39.08
26,26,39.13
26,27,39.18
26,27,39.23
26,27,39.28
26,27,39.33
26,28,39.38
26,27,39.43
26,28,39.48
26,28,39.53
26,29,39.58
26,29,39.63
26,29,39.68
26,27,39.73
26,27,39.78
26,27,39.83
26,27,39.88
26,27,39.93
26,26,39.98
26,26,40.03
26,27,40.08
26,27,40.13
26,28,40.18
26,27,40.23
26,28,40.28
26,27,40.33
27,27,40.38
27,28,40.43
27,28,40.48
27,29,40.53
27,28,40.58
27,28,40.63
27,28,40.68
26,28,40.73
26,27,40.78
26,27,40.83
26,27,40.88
26,28,40.93
26,29,40.98
26,28,41.03
26,29,41.08
26,30,41.13
26,29,41.18
26,29,41.23
26,28,41.28
26,28,41.33
26,28,41.38
26,27,41.43
26,27,41.48
26,28,41.53
26,28,41.58
26,27,41.63
26,28,41.68
26,27,41.73
26,27,41.78
26,27,41.83
26,26,41.88
26,27,41.93
26,27,41.98
26,26,42.04
26,27,42.09
26,28,42.14
26,28,42.19
26,28,42.24
26,28,42.29
26,27,42.34
26,28,42.39
26,28,42.44
26,29,42.49
26,29,42.54
26,29,42.59
26,28,42.64
26,29,42.69
26,29,42.74
26,28,42.79
26,28,42.84
26,28,42.89
26,28,42.94
26,28,42.99
26,28,43.04
26,28,43.09
26,29,43.14
26,29,43.19
26,28,43.24
26,28,43.29
26,28,43.34
26,28,43.39
26,28,43.44
26,29,43.49
26,29,43.54
26,29,43.59
26,28,43.64
26,28,43.69
26,29,43.74
26,28,43.79
26,27,43.84
26,29,43.89
26,29,43.94
26,28,43.99
26,28,44.04
26,28,44.09
26,28,44.14
26,29,44.19
27,28,44.24
27,28,44.29
27,29,44.34
27,29,44.39
26,28,44.44
26,28,44.49
26,28,44.54
26,28,44.59
26,28,44.64
26,28,44.69
26,28,44.74
26,28,44.79
26,27,44.84
26,27,44.89
26,27,44.94
26,28,44.99
26,27,45.04
26,28,45.09
26,28,45.14
26,27,45.19
26,27,45.24
26,28,45.29
26,28,45.34
26,28,45.39
26,29,45.44
26,29,45.49
26,29,45.54
26,29,45.59
26,28,45.64
26,29,45.69
26,30,45.74
26,30,45.79
26,28,45.84
26,29,45.89
27,28,45.94
27,28,45.99
27,28,46.04
26,27,46.09
26,26,46.14
26,27,46.19
26,28,46.24
26,28,46.29
26,28,46.34
26,28,46.39
27,28,46.44
27,29,46.49
27,28,46.54
27,29,46.59
27,28,46.64
27,28,46.69
27,28,46.74
27,28,46.79
26,27,46.84
26,28,46.89
26,28,46.94
26,28,46.99
26,28,47.04
26,27,47.09
26,28,47.14
26,27,47.19
26,27,47.24
26,27,47.29
26,27,47.34
26,28,47.39
26,29,47.44
26,28,47.49
26,29,47.54
26,29,47.59
26,28,47.64
26,28,47.69
26,28,47.74
26,28,47.79
26,27,47.84
26,28,47.89
26,28,47.94
26,28,47.99
26,28,48.04
26,27,48.09
26,27,48.14
26,28,48.19
26,28,48.24
26,27,48.29
26,28,48.34
26,27,48.39
26,27,48.44
26,28,48.49
26,29,48.54
26,29,48.59
26,28,48.64
26,28,48.69
26,27,48.74
26,27,48.79
26,27,48.84
26,27,48.89
26,26,48.94
26,26,48.99
26,26,49.04
26,27,49.09
26,26,49.14
26,27,49.19
26,26,49.24
26,27,49.29
26,27,49.34
26,26,49.39
26,26,49.44
26,27,49.49
26,27,49.54
26,27,49.59
26,27,49.64
26,27,49.69
26,27,49.74
26,26,49.79
26,26,49.84
26,27,49.89
26,27,49.94
26,27,49.99
26,27,50.04
26,27,50.09
26,27,50.14
26,27,50.19
26,27,50.24
26,27,50.29
26,27,50.34
26,27,50.39
26,26,50.44
26,26,50.49
26,26,50.54
26,27,50.59
26,26,50.64
26,27,50.69
26,27,50.74
26,27,50.79
26,28,50.84
26,27,50.89
26,27,50.94
26,27,50.99
26,27,51.04
26,27,51.09
26,27,51.14
27,27,51.19
27,27,51.24
27,28,51.29
28,28,51.34
27,28,51.39
27,27,51.44
28,28,51.49
27,29,51.54
27,29,51.59
27,28,51.64
27,28,51.69
27,28,51.74
27,28,51.79
27,27,51.84
27,28,51.89
27,27,51.94
27,28,51.99
27,27,52.04
27,28,52.09
27,27,52.14
27,28,52.19
27,27,52.24
27,27,52.29
27,27,52.34
27,26,52.39
27,25,52.44
26,26,52.49
26,24,52.54
26,25,52.59
26,25,52.64
26,26,52.69
26,26,52.74
26,26,52.79
26,26,52.84
26,27,52.89
26,27,52.94
26,27,52.99
26,27,53.04
26,28,53.09
26,27,53.14
26,27,53.19
26,26,53.24
26,27,53.29
26,27,53.34
26,27,53.39
26,27,53.44
26,27,53.49
26,27,53.54
26,26,53.59
26,28,53.64
26,27,53.69
26,26,53.74
26,26,53.79
26,26,53.84
26,26,53.89
26,27,53.94
26,26,53.99
26,26,54.05
26,27,54.1
26,27,54.15
26,27,54.2
26,27,54.25
26,26,54.3
26,26,54.35
27,27,54.4
27,25,54.45
27,26,54.5
27,26,54.55
27,26,54.6
27,26,54.65
27,27,54.7
28,27,54.75
27,27,54.8
27,29,54.85
27,28,54.9
27,28,54.95
27,27,55.0
27,27,55.05
27,27,55.1
27,27,55.15
27,28,55.2
27,27,55.25
27,27,55.3
27,27,55.35
27,28,55.4
27,27,55.45
27,26,55.5
27,25,55.55
27,26,55.6
27,26,55.65
27,27,55.7
27,27,55.75
27,28,55.8
27,27,55.85
27,28,55.9
27,27,55.95
27,26,56.0
27,27,56.05
26,27,56.1
27,28,56.15
27,27,56.2
26,28,56.25
26,28,56.3
26,27,56.35
26,26,56.4
26,26,56.45
26,26,56.5
26,25,56.55
26,26,56.6
26,26,56.65
26,26,56.7
26,26,56.75
26,27,56.8
26,27,56.85
26,27,56.9
26,26,56.95
27,26,57.0
27,27,57.05
27,26,57.1
26,26,57.15
26,26,57.2
26,26,57.25
26,26,57.3
26,27,57.35
26,27,57.4
26,26,57.45
26,26,57.5
26,26,57.55
26,28,57.6
26,27,57.65
26,26,57.7
27,27,57.75
26,27,57.8
26,28,57.85
26,27,57.9
26,28,57.95
26,28,58.0
26,28,58.05
26,29,58.1
26,27,58.15
26,27,58.2
26,27,58.25
26,27,58.3
26,26,58.35
26,27,58.4
26,26,58.45
26,26,58.5
27,28,58.55
26,27,58.6
26,27,58.65
26,26,58.7
26,26,58.75
26,26,58.8
26,27,58.85
26,27,58.9
26,26,58.95
26,27,59.0
26,27,59.05
26,26,59.1
26,26,59.15
26,26,59.2
26,27,59.25
26,27,59.3
26,26,59.35
26,26,59.4
26,26,59.45
26,27,59.5
26,27,59.55
26,28,59.6
26,27,59.65
26,27,59.7
26,27,59.75
26,27,59.8
26,27,59.85
26,27,59.9
26,29,59.95
26,29,60.0
