GT,Estimado,Intervalo
4,5,8.66
4,5,8.71
4,5,8.76
4,5,8.81
4,5,8.86
4,5,8.91
4,5,8.96
4,5,9.01
4,5,9.06
4,5,9.11
4,5,9.16
4,5,9.21
4,5,9.26
4,5,9.31
4,5,9.36
4,5,9.41
4,5,9.46
4,4,9.51
4,4,9.56
4,5,9.61
4,5,9.66
4,5,9.71
4,5,9.76
4,5,9.81
4,5,9.86
4,5,9.91
4,5,9.96
4,5,10.01
4,5,10.06
4,5,10.11
4,5,10.16
4,5,10.21
4,5,10.26
4,6,10.31
4,6,10.36
4,6,10.41
4,6,10.46
4,4,10.51
4,5,10.56
4,5,10.61
4,5,10.66
4,4,10.71
4,4,10.76
4,4,10.81
4,4,10.86
4,4,10.91
4,4,10.96
4,4,11.01
4,4,11.06
4,5,11.11
4,5,11.16
4,5,11.21
4,5,11.26
4,5,11.31
4,5,11.36
4,5,11.41
4,5,11.46
4,5,11.51
4,5,11.56
4,5,11.61
4,5,11.66
4,5,11.71
4,5,11.76
4,5,11.81
4,5,11.86
4,5,11.91
4,5,11.96
4,5,12.01
4,5,12.06
4,4,12.11
4,4,12.16
4,5,12.21
4,5,12.26
4,5,12.31
4,5,12.36
4,5,12.41
4,5,12.46
4,4,12.51
4,5,12.56
4,5,12.61
4,5,12.66
4,4,12.71
4,5,12.76
4,5,12.81
4,5,12.86
4,5,12.91
4,5,12.96
4,5,13.01
4,5,13.06
4,5,13.11
4,5,13.16
4,5,13.21
4,4,13.26
4,4,13.31
4,4,13.36
4,4,13.41
4,5,13.46
4,4,13.51
4,5,13.56
4,5,13.61
4,5,13.66
4,5,13.71
4,5,13.76
4,5,13.81
4,5,13.86
4,5,13.91
4,5,13.96
4,5,14.01
4,5,14.06
5,5,14.11
5,5,14.16
5,5,14.21
5,5,14.26
5,5,14.31
5,5,14.36
5,5,14.41
5,5,14.46
5,5,14.51
5,5,14.56
5,5,14.61
5,5,14.66
5,5,14.71
5,4,14.76
5,5,14.81
5,4,14.86
5,5,14.91
5,5,14.96
5,5,15.01
5,5,15.06
5,5,15.11
5,5,15.16
5,5,15.21
5,5,15.26
5,5,15.31
5,6,15.36
5,5,15.41
5,5,15.46
5,5,15.51
5,5,15.56
5,5,15.61
5,5,15.66
5,5,15.71
5,6,15.76
5,6,15.81
5,6,15.86
4,6,15.91
4,5,15.96
4,5,16.01
4,6,16.06
4,5,16.11
4,5,16.16
4,5,16.21
4,5,16.26
4,5,16.31
5,5,16.36
4,4,16.41
4,4,16.46
4,5,16.51
5,5,16.56
4,5,16.61
4,5,16.66
5,5,16.71
5,5,16.76
6,5,16.81
5,5,16.86
5,5,16.91
5,5,16.96
4,4,17.01
4,4,17.06
4,4,17.11
4,4,17.16
4,4,17.21
4,4,17.26
4,4,17.31
4,4,17.36
4,4,17.41
4,4,17.46
4,4,17.51
4,5,17.56
4,5,17.61
4,5,17.66
4,4,17.71
4,4,17.76
4,4,17.81
4,4,17.86
4,4,17.91
4,4,17.96
4,4,18.02
4,4,18.07
4,4,18.12
4,4,18.17
4,3,18.22
4,3,18.27
4,3,18.32
4,4,18.37
4,4,18.42
4,4,18.47
4,4,18.52
4,4,18.57
4,4,18.62
4,4,18.67
4,4,18.72
4,4,18.77
4,4,18.82
4,4,18.87
4,5,18.92
4,5,18.97
4,5,19.02
4,5,19.07
4,4,19.12
4,4,19.17
4,4,19.22
4,5,19.27
4,5,19.32
4,5,19.37
4,4,19.42
4,4,19.47
4,4,19.52
4,5,19.57
4,5,19.62
4,5,19.67
4,5,19.72
4,5,19.77
4,4,19.82
4,5,19.87
4,5,19.92
4,5,19.97
4,5,20.02
4,5,20.07
4,5,20.12
4,5,20.17
4,5,20.22
4,5,20.27
4,5,20.32
4,5,20.37
4,5,20.42
4,5,20.47
4,5,20.52
4,5,20.57
4,5,20.62
4,5,20.67
4,6,20.72
4,6,20.77
4,5,20.82
4,5,20.87
4,5,20.92
4,5,20.97
4,5,21.02
4,5,21.07
4,5,21.12
4,5,21.17
4,4,21.22
4,5,21.27
4,5,21.32
4,5,21.37
4,5,21.42
4,4,21.47
4,5,21.52
4,5,21.57
4,5,21.62
4,5,21.67
4,5,21.72
4,5,21.77
4,5,21.82
4,5,21.87
4,5,21.92
4,5,21.97
4,5,22.02
4,5,22.07
4,5,22.12
4,5,22.17
4,5,22.22
4,4,22.27
4,5,22.32
4,4,22.37
4,4,22.42
4,5,22.47
4,5,22.52
4,4,22.57
4,4,22.62
4,4,22.67
4,4,22.72
4,5,22.77
4,5,22.82
4,5,22.87
4,5,22.92
4,5,22.97
4,5,23.02
4,5,23.07
4,5,23.12
4,4,23.17
4,4,23.22
4,4,23.27
4,4,23.32
4,4,23.37
4,4,23.42
4,4,23.47
4,4,23.52
4,5,23.57
4,5,23.62
4,5,23.67
4,5,23.72
4,5,23.77
4,4,23.82
4,4,23.87
4,4,23.92
4,4,23.97
4,4,24.02
4,4,24.07
4,4,24.12
4,4,24.17
4,4,24.22
4,4,24.27
4,4,24.32
4,4,24.37
4,5,24.42
4,4,24.47
4,5,24.52
4,5,24.57
4,5,24.62
4,4,24.67
4,5,24.72
4,5,24.77
4,4,24.82
4,5,24.87
4,5,24.92
4,5,24.97
4,4,25.02
4,5,25.07
4,5,25.12
4,5,25.17
4,5,25.22
4,5,25.27
4,5,25.32
4,5,25.37
4,5,25.42
4,5,25.47
4,4,25.52
4,5,25.57
4,4,25.62
4,5,25.67
4,5,25.72
4,5,25.77
4,5,25.82
4,5,25.87
4,5,25.92
4,5,25.97
4,5,26.02
4,5,26.07
4,5,26.12
4,5,26.17
4,5,26.22
4,4,26.27
4,5,26.32
4,5,26.37
4,4,26.42
4,5,26.47
4,5,26.52
4,4,26.57
4,4,26.62
4,4,26.67
4,5,26.72
4,5,26.77
4,5,26.82
4,5,26.87
4,4,26.92
4,5,26.97
4,5,27.02
4,4,27.07
4,4,27.12
4,4,27.17
4,4,27.22
4,5,27.27
4,4,27.32
4,4,27.37
4,4,27.42
4,4,27.47
4,4,27.52
4,4,27.57
4,4,27.62
4,4,27.67
4,4,27.72
4,4,27.77
4,4,27.82
4,4,27.87
4,4,27.92
4,4,27.97
4,4,28.02
4,4,28.07
4,4,28.12
4,4,28.17
4,4,28.22
4,4,28.27
4,4,28.32
4,5,28.37
4,5,28.42
4,4,28.47
4,5,28.52
4,5,28.57
4,4,28.62
4,4,28.67
4,4,28.72
4,4,28.77
4,4,28.82
4,4,28.87
4,5,28.92
4,4,28.97
4,4,29.02
4,4,29.07
4,4,29.12
4,4,29.17
4,4,29.22
4,5,29.27
4,4,29.32
4,4,29.37
4,4,29.42
4,4,29.47
4,4,29.52
4,4,29.57
4,4,29.62
4,4,29.67
4,4,29.72
4,4,29.77
4,4,29.82
4,4,29.87
4,4,29.92
4,4,29.97
4,4,30.03
4,5,30.08
4,4,30.13
4,4,30.18
4,4,30.23
4,4,30.28
4,4,30.33
4,4,30.38
4,4,30.43
4,5,30.48
4,5,30.53
4,5,30.58
4,5,30.63
4,5,30.68
4,5,30.73
4,5,30.78
4,5,30.83
4,5,30.88
4,5,30.93
4,5,30.98
4,5,31.03
4,5,31.08
4,5,31.13
4,5,31.18
4,5,31.23
4,5,31.28
4,5,31.33
4,4,31.38
4,4,31.43
4,4,31.48
4,5,31.53
4,5,31.58
4,5,31.63
4,5,31.68
4,5,31.73
4,5,31.78
4,5,31.83
4,5,31.88
4,5,31.93
4,5,31.98
4,5,32.03
4,5,32.08
4,5,32.13
4,5,32.18
4,5,32.23
4,5,32.28
4,4,32.33
4,4,32.38
4,4,32.43
4,4,32.48
4,4,32.53
4,5,32.58
4,5,32.63
4,5,32.68
4,5,32.73
4,5,32.78
4,5,32.83
4,5,32.88
4,5,32.93
4,5,32.98
4,5,33.03
4,5,33.08
4,5,33.13
4,5,33.18
4,5,33.23
4,5,33.28
4,5,33.33
4,5,33.38
4,4,33.43
4,4,33.48
4,4,33.53
4,5,33.58
4,5,33.63
4,4,33.68
4,5,33.73
4,5,33.78
4,5,33.83
4,5,33.88
4,5,33.93
4,5,33.98
4,4,34.03
4,4,34.08
4,5,34.13
4,5,34.18
4,5,34.23
4,5,34.28
4,5,34.33
4,5,34.38
4,5,34.43
4,5,34.48
4,5,34.53
4,4,34.58
4,4,34.63
4,4,34.68
4,4,34.73
4,5,34.78
4,5,34.83
4,5,34.88
5,6,34.93
5,6,34.98
5,6,35.03
4,6,35.08
4,5,35.13
4,4,35.18
4,4,35.23
4,4,35.28
4,4,35.33
4,5,35.38
4,5,35.43
4,4,35.48
4,4,35.53
4,4,35.58
4,4,35.63
4,4,35.68
4,4,35.73
4,4,35.78
4,4,35.83
4,5,35.88
4,5,35.93
4,5,35.98
4,5,36.03
4,4,36.08
4,4,36.13
4,4,36.18
4,4,36.23
4,4,36.28
4,4,36.33
4,4,36.38
4,4,36.43
4,4,36.48
5,4,36.53
5,4,36.58
5,4,36.63
5,4,36.68
5,4,36.73
5,4,36.78
5,4,36.83
5,4,36.88
5,4,36.93
5,4,36.98
5,4,37.03
5,4,37.08
4,4,37.13
4,4,37.18
4,4,37.23
4,4,37.28
4,5,37.33
4,6,37.38
4,5,37.43
4,5,37.48
4,4,37.53
4,4,37.58
4,4,37.63
4,4,37.68
4,4,37.73
4,4,37.78
4,4,37.83
4,4,37.88
4,4,37.93
4,4,37.98
4,4,38.03
4,4,38.08
4,5,38.13
4,4,38.18
4,5,38.23
4,5,38.28
4,4,38.33
4,4,38.38
4,4,38.43
4,4,38.48
4,4,38.53
4,4,38.58
4,4,38.63
4,4,38.68
4,4,38.73
4,5,38.78
4,4,38.83
4,4,38.88
4,4,38.93
4,4,38.98
4,5,39.03
4,5,39.08
4,5,39.13
4,5,39.18
4,5,39.23
4,4,39.28
4,4,39.33
4,4,39.38
4,4,39.43
4,4,39.48
4,4,39.53
4,4,39.58
4,4,39.63
4,4,39.68
4,4,39.73
4,4,39.78
4,4,39.83
4,4,39.88
5,4,39.93
5,4,39.98
5,5,40.03
5,5,40.08
5,4,40.13
5,4,40.18
5,4,40.23
5,4,40.28
5,5,40.33
5,5,40.38
5,4,40.43
5,4,40.48
5,4,40.53
4,4,40.58
4,5,40.63
4,5,40.68
4,5,40.73
4,4,40.78
4,4,40.83
4,4,40.88
4,4,40.93
4,4,40.98
4,4,41.03
4,4,41.08
4,4,41.13
4,5,41.18
4,5,41.23
4,5,41.28
4,4,41.33
4,5,41.38
5,4,41.43
5,4,41.48
5,4,41.53
5,4,41.58
5,4,41.63
5,4,41.68
5,4,41.73
5,4,41.78
5,4,41.83
5,4,41.88
5,4,41.93
5,4,41.98
5,5,42.04
5,5,42.09
5,4,42.14
5,4,42.19
5,4,42.24
5,4,42.29
5,4,42.34
5,4,42.39
5,4,42.44
5,5,42.49
5,5,42.54
5,5,42.59
5,5,42.64
5,4,42.69
5,5,42.74
5,4,42.79
5,5,42.84
5,5,42.89
5,6,42.94
5,5,42.99
5,4,43.04
5,5,43.09
5,5,43.14
5,4,43.19
5,5,43.24
5,5,43.29
7,6,43.34
8,6,43.39
8,6,43.44
8,6,43.49
8,6,43.54
8,8,43.59
8,6,43.64
8,6,43.69
8,6,43.74
8,6,43.79
8,6,43.84
8,6,43.89
8,7,43.94
8,8,43.99
6,6,44.04
6,6,44.09
7,7,44.14
7,6,44.19
7,7,44.24
7,6,44.29
7,6,44.34
6,6,44.39
6,6,44.44
6,6,44.49
6,5,44.54
6,6,44.59
6,6,44.64
6,5,44.69
6,5,44.74
6,5,44.79
5,5,44.84
5,5,44.89
5,5,44.94
5,5,44.99
5,5,45.04
5,5,45.09
5,5,45.14
5,5,45.19
5,5,45.24
5,5,45.29
5,5,45.34
5,5,45.39
5,5,45.44
5,4,45.49
5,5,45.54
5,5,45.59
6,7,45.64
6,7,45.69
6,7,45.74
6,7,45.79
6,7,45.84
6,7,45.89
7,6,45.94
7,5,45.99
7,6,46.04
7,6,46.09
7,6,46.14
7,6,46.19
6,5,46.24
6,6,46.29
6,5,46.34
6,5,46.39
6,5,46.44
6,5,46.49
6,6,46.54
6,5,46.59
6,5,46.64
5,5,46.69
5,5,46.74
5,5,46.79
5,5,46.84
5,5,46.89
5,5,46.94
5,5,46.99
5,4,47.04
5,5,47.09
5,5,47.14
6,4,47.19
6,5,47.24
6,5,47.29
6,5,47.34
6,6,47.39
6,5,47.44
6,5,47.49
6,5,47.54
6,5,47.59
5,5,47.64
5,5,47.69
6,5,47.74
6,5,47.79
5,5,47.84
6,5,47.89
6,5,47.94
6,6,47.99
6,5,48.04
6,5,48.09
6,5,48.14
5,5,48.19
5,6,48.24
5,6,48.29
5,6,48.34
5,6,48.39
4,5,48.44
4,6,48.49
4,6,48.54
5,6,48.59
6,6,48.64
6,6,48.69
6,6,48.74
6,6,48.79
6,6,48.84
6,6,48.89
6,7,48.94
6,6,48.99
6,6,49.04
6,6,49.09
6,6,49.14
6,6,49.19
6,5,49.24
6,5,49.29
6,5,49.34
6,5,49.39
6,5,49.44
6,5,49.49
7,5,49.54
6,5,49.59
7,5,49.64
6,5,49.69
6,5,49.74
6,5,49.79
6,5,49.84
6,5,49.89
6,6,49.94
6,6,49.99
7,6,50.04
7,6,50.09
7,6,50.14
7,7,50.19
7,7,50.24
7,7,50.29
7,7,50.34
6,7,50.39
5,5,50.44
5,6,50.49
5,6,50.54
5,6,50.59
5,6,50.64
5,7,50.69
5,7,50.74
5,7,50.79
5,6,50.84
5,6,50.89
5,5,50.94
5,5,50.99
5,5,51.04
5,5,51.09
5,5,51.14
6,5,51.19
6,5,51.24
6,6,51.29
6,6,51.34
7,6,51.39
6,5,51.44
6,5,51.49
6,6,51.54
6,6,51.59
6,6,51.64
6,6,51.69
6,6,51.74
6,6,51.79
6,5,51.84
6,6,51.89
6,6,51.94
6,6,51.99
6,5,52.04
6,5,52.09
6,5,52.14
6,6,52.19
6,5,52.24
6,5,52.29
6,6,52.34
6,5,52.39
6,6,52.44
5,6,52.49
5,5,52.54
5,5,52.59
5,5,52.64
5,5,52.69
5,5,52.74
5,5,52.79
6,5,52.84
6,5,52.89
6,5,52.94
6,6,52.99
6,5,53.04
6,5,53.09
6,5,53.14
6,5,53.19
5,5,53.24
5,6,53.29
5,5,53.34
5,5,53.39
5,5,53.44
5,5,53.49
5,5,53.54
5,5,53.59
5,6,53.64
5,5,53.69
5,5,53.74
5,5,53.79
5,5,53.84
5,5,53.89
5,5,53.94
5,5,53.99
5,6,54.05
5,6,54.1
5,5,54.15
5,5,54.2
5,5,54.25
5,5,54.3
5,5,54.35
5,5,54.4
5,5,54.45
5,5,54.5
5,5,54.55
5,5,54.6
5,4,54.65
5,4,54.7
5,4,54.75
5,4,54.8
5,4,54.85
5,4,54.9
5,4,54.95
5,5,55.0
5,4,55.05
5,5,55.1
5,5,55.15
5,5,55.2
5,5,55.25
5,5,55.3
5,5,55.35
5,5,55.4
5,5,55.45
6,5,55.5
6,6,55.55
6,6,55.6
6,6,55.65
6,6,55.7
6,6,55.75
6,6,55.8
5,6,55.85
5,6,55.9
5,6,55.95
5,5,56.0
5,6,56.05
6,6,56.1
6,5,56.15
6,6,56.2
6,5,56.25
6,5,56.3
5,5,56.35
5,6,56.4
5,6,56.45
5,6,56.5
5,6,56.55
5,6,56.6
5,6,56.65
5,6,56.7
5,7,56.75
5,6,56.8
5,6,56.85
5,6,56.9
5,6,56.95
5,6,57.0
5,6,57.05
5,6,57.1
4,5,57.15
4,5,57.2
4,5,57.25
4,5,57.3
4,5,57.35
4,5,57.4
4,5,57.45
4,5,57.5
4,5,57.55
4,5,57.6
5,5,57.65
5,5,57.7
5,5,57.75
5,5,57.8
5,5,57.85
5,6,57.9
5,6,57.95
5,6,58.0
5,6,58.05
5,6,58.1
5,6,58.15
6,7,58.2
6,6,58.25
6,6,58.3
6,7,58.35
6,6,58.4
6,6,58.45
6,6,58.5
5,5,58.55
5,5,58.6
5,5,58.65
5,5,58.7
5,5,58.75
5,5,58.8
5,5,58.85
5,5,58.9
5,4,58.95
5,4,59.0
5,4,59.05
5,4,59.1
5,4,59.15
5,4,59.2
5,4,59.25
5,4,59.3
5,4,59.35
5,5,59.4
5,5,59.45
5,4,59.5
4,5,59.55
4,5,59.6
4,4,59.65
4,4,59.7
4,4,59.75
4,4,59.8
4,4,59.85
4,5,59.9
4,4,59.95
4,3,60.0
