GT,Estimado,Intervalo
16,15,7.56
16,13,7.61
15,12,7.66
15,12,7.71
15,13,7.76
15,13,7.81
15,13,7.86
15,13,7.91
15,13,7.96
16,13,8.01
16,13,8.06
16,13,8.11
16,14,8.16
15,14,8.21
15,15,8.26
15,15,8.31
15,16,8.36
15,15,8.41
16,15,8.46
17,15,8.51
17,15,8.56
17,15,8.61
17,15,8.66
17,15,8.71
17,15,8.76
17,15,8.81
17,14,8.86
17,14,8.91
17,13,8.96
17,13,9.01
17,14,9.06
16,13,9.11
16,13,9.16
16,14,9.21
16,14,9.26
16,14,9.31
16,14,9.36
16,13,9.41
16,13,9.46
16,12,9.51
16,13,9.56
16,13,9.61
16,12,9.66
16,12,9.71
16,11,9.76
16,12,9.81
16,13,9.86
16,12,9.91
16,11,9.96
16,12,10.01
16,13,10.06
17,13,10.11
18,13,10.16
19,13,10.21
18,14,10.26
18,13,10.31
18,13,10.36
18,13,10.41
18,14,10.46
18,14,10.51
18,14,10.56
18,13,10.61
18,14,10.66
19,13,10.71
19,13,10.76
19,12,10.81
19,14,10.86
18,14,10.91
18,14,10.96
18,13,11.01
18,13,11.06
17,13,11.11
17,13,11.16
17,13,11.21
17,13,11.26
17,13,11.31
17,13,11.36
18,12,11.41
18,13,11.46
18,13,11.51
17,13,11.56
17,13,11.61
17,13,11.66
17,12,11.71
17,11,11.76
17,12,11.81
17,12,11.86
17,12,11.91
17,13,11.96
17,13,12.01
17,13,12.06
17,13,12.11
17,13,12.16
18,13,12.21
18,14,12.26
18,14,12.31
18,14,12.36
18,14,12.41
17,14,12.46
17,14,12.51
17,14,12.56
17,14,12.61
18,15,12.66
18,14,12.71
19,14,12.76
19,13,12.81
19,14,12.86
19,14,12.91
19,14,12.96
18,13,13.01
18,12,13.06
18,12,13.11
17,12,13.16
17,11,13.21
17,12,13.26
17,12,13.31
17,12,13.36
17,13,13.41
17,12,13.46
17,12,13.51
17,12,13.56
17,13,13.61
16,13,13.66
16,13,13.71
16,13,13.76
16,13,13.81
16,13,13.86
16,13,13.91
16,13,13.96
16,13,14.01
16,13,14.06
16,13,14.11
16,14,14.16
16,13,14.21
16,13,14.26
16,12,14.31
16,12,14.36
16,12,14.41
16,13,14.46
16,13,14.51
16,13,14.56
16,14,14.61
16,12,14.66
16,12,14.71
16,13,14.76
16,13,14.81
16,13,14.86
16,13,14.91
16,13,14.96
16,12,15.01
17,13,15.06
17,13,15.11
17,13,15.16
17,14,15.21
17,15,15.26
17,13,15.31
17,14,15.36
17,14,15.41
17,13,15.46
17,13,15.51
17,14,15.56
17,14,15.61
17,14,15.66
17,14,15.71
17,14,15.76
17,14,15.81
17,13,15.86
16,13,15.91
16,13,15.96
16,14,16.01
16,14,16.06
17,15,16.11
17,13,16.16
17,12,16.21
17,14,16.26
17,13,16.31
17,14,16.36
17,14,16.41
17,14,16.46
16,14,16.51
16,14,16.56
16,13,16.61
16,13,16.66
16,13,16.71
16,13,16.76
16,14,16.81
16,14,16.86
16,14,16.91
16,16,16.96
16,15,17.01
16,15,17.06
16,15,17.11
16,15,17.16
16,15,17.21
16,15,17.26
16,14,17.31
16,14,17.36
16,15,17.41
16,14,17.46
16,14,17.51
16,15,17.56
16,13,17.61
16,13,17.66
16,13,17.71
16,13,17.76
16,14,17.81
16,13,17.86
16,13,17.91
16,14,17.96
16,14,18.02
16,15,18.07
16,13,18.12
16,13,18.17
16,13,18.22
16,13,18.27
16,13,18.32
16,14,18.37
16,14,18.42
16,14,18.47
16,12,18.52
17,13,18.57
16,13,18.62
16,14,18.67
16,13,18.72
16,13,18.77
16,14,18.82
16,14,18.87
16,13,18.92
16,13,18.97
16,14,19.02
16,14,19.07
16,13,19.12
16,14,19.17
16,15,19.22
16,14,19.27
16,14,19.32
16,14,19.37
16,14,19.42
16,14,19.47
16,13,19.52
16,14,19.57
16,14,19.62
17,15,19.67
17,14,19.72
16,13,19.77
16,13,19.82
16,12,19.87
16,12,19.92
16,12,19.97
16,13,20.02
16,14,20.07
16,13,20.12
16,13,20.17
16,13,20.22
16,13,20.27
16,14,20.32
16,14,20.37
16,14,20.42
17,14,20.47
17,14,20.52
17,14,20.57
17,13,20.62
17,13,20.67
17,13,20.72
17,13,20.77
16,12,20.82
16,12,20.87
16,12,20.92
16,12,20.97
16,12,21.02
16,13,21.07
15,13,21.12
15,13,21.17
15,12,21.22
15,12,21.27
15,12,21.32
16,12,21.37
16,12,21.42
16,12,21.47
16,11,21.52
15,12,21.57
15,12,21.62
15,12,21.67
15,12,21.72
14,11,21.77
14,12,21.82
14,12,21.87
14,12,21.92
15,13,21.97
16,12,22.02
16,12,22.07
16,12,22.12
16,13,22.17
15,13,22.22
16,13,22.27
15,12,22.32
15,11,22.37
15,12,22.42
15,11,22.47
15,12,22.52
15,12,22.57
15,12,22.62
15,12,22.67
15,12,22.72
15,12,22.77
15,12,22.82
15,12,22.87
15,12,22.92
15,12,22.97
15,11,23.02
15,11,23.07
14,12,23.12
14,12,23.17
14,12,23.22
14,12,23.27
14,11,23.32
14,11,23.37
15,11,23.42
15,12,23.47
15,12,23.52
15,12,23.57
15,12,23.62
14,12,23.67
14,12,23.72
14,12,23.77
14,12,23.82
14,12,23.87
14,13,23.92
14,13,23.97
14,12,24.02
14,12,24.07
15,12,24.12
15,12,24.17
15,12,24.22
15,12,24.27
15,13,24.32
15,13,24.37
15,12,24.42
15,13,24.47
15,13,24.52
15,13,24.57
15,13,24.62
15,13,24.67
15,12,24.72
15,12,24.77
14,12,24.82
14,13,24.87
14,13,24.92
14,13,24.97
14,13,25.02
14,14,25.07
14,13,25.12
14,13,25.17
14,12,25.22
14,13,25.27
14,13,25.32
14,13,25.37
14,13,25.42
14,13,25.47
14,13,25.52
14,12,25.57
14,12,25.62
14,13,25.67
14,13,25.72
14,13,25.77
14,13,25.82
15,13,25.87
15,13,25.92
15,13,25.97
15,13,26.02
15,13,26.07
15,12,26.12
15,12,26.17
15,13,26.22
15,13,26.27
15,11,26.32
15,11,26.37
15,11,26.42
15,11,26.47
15,12,26.52
15,11,26.57
15,11,26.62
15,11,26.67
15,11,26.72
15,11,26.77
15,12,26.82
15,11,26.87
15,14,26.92
15,13,26.97
15,13,27.02
15,13,27.07
15,12,27.12
15,12,27.17
15,13,27.22
14,12,27.27
14,11,27.32
14,12,27.37
14,12,27.42
14,12,27.47
14,12,27.52
14,12,27.57
14,11,27.62
15,10,27.67
15,10,27.72
15,11,27.77
15,10,27.82
15,11,27.87
15,10,27.92
15,10,27.97
15,11,28.02
15,11,28.07
15,11,28.12
15,11,28.17
15,11,28.22
15,11,28.27
15,11,28.32
15,12,28.37
15,10,28.42
15,11,28.47
15,10,28.52
15,10,28.57
15,10,28.62
15,11,28.67
16,11,28.72
16,12,28.77
16,13,28.82
16,13,28.87
16,13,28.92
16,13,28.97
16,13,29.02
16,13,29.07
16,14,29.12
16,14,29.17
16,14,29.22
16,14,29.27
16,14,29.32
15,14,29.37
16,13,29.42
16,14,29.47
16,14,29.52
16,14,29.57
16,13,29.62
16,14,29.67
16,14,29.72
15,14,29.77
15,13,29.82
15,14,29.87
15,14,29.92
15,14,29.97
15,13,30.03
15,13,30.08
15,13,30.13
15,13,30.18
15,13,30.23
15,13,30.28
15,13,30.33
15,13,30.38
15,13,30.43
15,13,30.48
15,13,30.53
15,13,30.58
15,13,30.63
15,13,30.68
15,13,30.73
15,13,30.78
16,12,30.83
16,13,30.88
16,13,30.93
16,12,30.98
16,12,31.03
16,13,31.08
16,13,31.13
16,13,31.18
16,12,31.23
16,13,31.28
16,12,31.33
16,13,31.38
16,11,31.43
15,12,31.48
15,12,31.53
15,12,31.58
15,11,31.63
15,11,31.68
16,11,31.73
16,12,31.78
17,12,31.83
16,13,31.88
16,12,31.93
16,13,31.98
16,13,32.03
16,14,32.08
15,13,32.13
15,14,32.18
15,13,32.23
15,13,32.28
15,13,32.33
15,14,32.38
15,13,32.43
15,13,32.48
15,13,32.53
15,13,32.58
16,13,32.63
16,13,32.68
16,14,32.73
16,14,32.78
16,14,32.83
16,13,32.88
16,14,32.93
16,14,32.98
16,13,33.03
16,14,33.08
16,14,33.13
16,14,33.18
17,13,33.23
17,14,33.28
18,14,33.33
18,14,33.38
17,12,33.43
16,12,33.48
16,12,33.53
16,12,33.58
16,12,33.63
16,13,33.68
16,13,33.73
16,12,33.78
16,12,33.83
16,13,33.88
16,13,33.93
16,13,33.98
16,13,34.03
16,13,34.08
16,13,34.13
16,13,34.18
16,13,34.23
16,15,34.28
16,14,34.33
18,14,34.38
18,15,34.43
18,14,34.48
18,14,34.53
18,13,34.58
17,13,34.63
17,15,34.68
17,14,34.73
17,14,34.78
17,13,34.83
17,13,34.88
17,13,34.93
17,13,34.98
16,14,35.03
17,13,35.08
17,13,35.13
17,13,35.18
16,13,35.23
16,13,35.28
16,14,35.33
16,13,35.38
16,12,35.43
16,13,35.48
16,14,35.53
16,14,35.58
17,13,35.63
17,15,35.68
17,15,35.73
17,15,35.78
17,14,35.83
17,14,35.88
17,15,35.93
17,15,35.98
17,13,36.03
17,14,36.08
17,13,36.13
16,13,36.18
16,13,36.23
16,13,36.28
16,13,36.33
17,14,36.38
17,15,36.43
17,15,36.48
17,15,36.53
17,14,36.58
17,13,36.63
17,13,36.68
17,13,36.73
17,14,36.78
17,15,36.83
17,15,36.88
17,15,36.93
16,14,36.98
16,13,37.03
16,13,37.08
16,13,37.13
16,14,37.18
16,14,37.23
16,14,37.28
16,14,37.33
16,14,37.38
16,14,37.43
16,15,37.48
15,15,37.53
15,15,37.58
15,14,37.63
15,14,37.68
15,12,37.73
15,14,37.78
15,14,37.83
15,13,37.88
15,13,37.93
15,13,37.98
15,14,38.03
17,16,38.08
16,15,38.13
16,15,38.18
16,17,38.23
17,15,38.28
17,15,38.33
17,15,38.38
17,14,38.43
17,15,38.48
17,15,38.53
17,16,38.58
16,16,38.63
16,15,38.68
16,13,38.73
16,15,38.78
17,15,38.83
17,14,38.88
16,14,38.93
16,13,38.98
16,13,39.03
16,13,39.08
16,12,39.13
15,13,39.18
15,12,39.23
15,12,39.28
15,12,39.33
15,13,39.38
15,11,39.43
15,12,39.48
16,11,39.53
16,11,39.58
16,13,39.63
16,13,39.68
16,12,39.73
16,13,39.78
16,13,39.83
16,13,39.88
16,13,39.93
16,14,39.98
16,12,40.03
15,14,40.08
16,14,40.13
16,14,40.18
17,14,40.23
17,14,40.28
18,14,40.33
18,14,40.38
18,15,40.43
18,15,40.48
18,15,40.53
18,16,40.58
18,16,40.63
19,17,40.68
19,16,40.73
19,16,40.78
19,16,40.83
19,16,40.88
18,16,40.93
18,15,40.98
19,14,41.03
18,14,41.08
18,14,41.13
19,16,41.18
19,15,41.23
18,15,41.28
18,14,41.33
18,15,41.38
18,14,41.43
19,15,41.48
19,14,41.53
19,15,41.58
19,15,41.63
19,15,41.68
19,15,41.73
19,16,41.78
19,15,41.83
19,16,41.88
19,16,41.93
19,15,41.98
19,15,42.04
19,15,42.09
19,15,42.14
18,16,42.19
18,17,42.24
18,16,42.29
18,16,42.34
18,17,42.39
18,17,42.44
18,16,42.49
18,17,42.54
18,17,42.59
18,15,42.64
18,13,42.69
18,15,42.74
18,15,42.79
18,14,42.84
18,15,42.89
18,14,42.94
18,15,42.99
18,16,43.04
18,15,43.09
19,14,43.14
18,14,43.19
17,14,43.24
17,14,43.29
17,13,43.34
18,13,43.39
18,12,43.44
18,13,43.49
18,12,43.54
18,13,43.59
18,13,43.64
18,13,43.69
18,15,43.74
17,15,43.79
17,15,43.84
17,14,43.89
17,13,43.94
17,13,43.99
17,13,44.04
17,13,44.09
17,13,44.14
17,14,44.19
17,14,44.24
17,14,44.29
17,14,44.34
17,14,44.39
17,14,44.44
18,14,44.49
18,15,44.54
18,15,44.59
18,15,44.64
19,16,44.69
19,15,44.74
19,15,44.79
19,15,44.84
19,16,44.89
18,16,44.94
18,16,44.99
18,16,45.04
18,16,45.09
18,15,45.14
18,16,45.19
18,14,45.24
18,13,45.29
18,13,45.34
18,13,45.39
18,12,45.44
18,13,45.49
18,13,45.54
18,13,45.59
18,14,45.64
18,13,45.69
18,13,45.74
18,13,45.79
18,13,45.84
17,13,45.89
17,13,45.94
17,13,45.99
17,13,46.04
17,13,46.09
16,13,46.14
15,13,46.19
15,14,46.24
15,14,46.29
15,14,46.34
15,14,46.39
16,14,46.44
16,13,46.49
16,13,46.54
16,14,46.59
16,14,46.64
16,14,46.69
16,13,46.74
16,13,46.79
16,13,46.84
16,12,46.89
16,13,46.94
16,12,46.99
16,12,47.04
16,12,47.09
17,12,47.14
17,13,47.19
17,13,47.24
17,13,47.29
17,13,47.34
16,13,47.39
16,13,47.44
16,13,47.49
16,12,47.54
16,12,47.59
16,12,47.64
16,12,47.69
16,12,47.74
16,12,47.79
16,12,47.84
16,12,47.89
16,13,47.94
16,12,47.99
16,12,48.04
16,12,48.09
16,11,48.14
16,12,48.19
16,12,48.24
16,12,48.29
17,12,48.34
17,12,48.39
17,13,48.44
17,13,48.49
17,13,48.54
17,15,48.59
18,15,48.64
18,15,48.69
17,13,48.74
17,15,48.79
17,15,48.84
17,16,48.89
17,16,48.94
16,15,48.99
16,15,49.04
16,15,49.09
16,15,49.14
16,15,49.19
16,16,49.24
16,16,49.29
16,14,49.34
16,14,49.39
16,14,49.44
16,14,49.49
16,14,49.54
17,14,49.59
17,14,49.64
17,14,49.69
17,14,49.74
17,14,49.79
17,14,49.84
17,14,49.89
17,13,49.94
17,13,49.99
17,13,50.04
17,12,50.09
17,12,50.14
17,11,50.19
17,11,50.24
17,12,50.29
17,12,50.34
17,13,50.39
17,13,50.44
17,13,50.49
17,14,50.54
17,14,50.59
17,14,50.64
17,14,50.69
17,14,50.74
17,14,50.79
17,14,50.84
17,14,50.89
18,14,50.94
18,14,50.99
18,13,51.04
18,14,51.09
18,14,51.14
18,14,51.19
18,13,51.24
18,14,51.29
18,15,51.34
17,14,51.39
17,14,51.44
17,13,51.49
17,13,51.54
17,14,51.59
17,14,51.64
17,14,51.69
17,15,51.74
17,15,51.79
17,14,51.84
17,15,51.89
17,13,51.94
17,13,51.99
17,13,52.04
17,13,52.09
17,14,52.14
17,14,52.19
17,13,52.24
17,13,52.29
17,14,52.34
17,14,52.39
17,13,52.44
17,13,52.49
17,13,52.54
17,13,52.59
17,14,52.64
17,14,52.69
17,14,52.74
17,13,52.79
17,14,52.84
17,14,52.89
17,15,52.94
17,15,52.99
17,14,53.04
17,14,53.09
17,14,53.14
17,15,53.19
17,13,53.24
17,14,53.29
17,14,53.34
17,14,53.39
17,15,53.44
18,15,53.49
18,15,53.54
18,15,53.59
19,15,53.64
18,15,53.69
18,15,53.74
18,15,53.79
18,14,53.84
18,14,53.89
18,14,53.94
18,14,53.99
18,13,54.05
18,14,54.1
18,15,54.15
18,15,54.2
18,14,54.25
18,15,54.3
18,15,54.35
18,16,54.4
18,14,54.45
18,14,54.5
18,14,54.55
18,15,54.6
18,15,54.65
18,16,54.7
18,16,54.75
18,16,54.8
19,16,54.85
19,17,54.9
19,17,54.95
19,17,55.0
19,15,55.05
19,15,55.1
18,15,55.15
18,15,55.2
18,14,55.25
18,16,55.3
18,15,55.35
18,16,55.4
18,15,55.45
18,16,55.5
18,15,55.55
18,15,55.6
18,15,55.65
18,15,55.7
18,15,55.75
18,16,55.8
18,15,55.85
18,15,55.9
18,14,55.95
18,15,56.0
18,15,56.05
18,15,56.1
18,15,56.15
18,16,56.2
18,15,56.25
18,15,56.3
18,16,56.35
18,15,56.4
18,16,56.45
18,16,56.5
18,16,56.55
18,17,56.6
18,17,56.65
18,17,56.7
18,17,56.75
18,17,56.8
18,16,56.85
18,16,56.9
18,15,56.95
18,15,57.0
18,15,57.05
18,16,57.1
18,16,57.15
18,16,57.2
18,15,57.25
18,15,57.3
18,15,57.35
18,14,57.4
18,15,57.45
18,16,57.5
19,16,57.55
19,16,57.6
19,16,57.65
19,16,57.7
19,17,57.75
19,17,57.8
19,16,57.85
18,16,57.9
18,17,57.95
19,16,58.0
19,15,58.05
19,16,58.1
19,16,58.15
19,16,58.2
19,16,58.25
18,16,58.3
18,15,58.35
18,15,58.4
18,15,58.45
18,16,58.5
18,15,58.55
18,16,58.6
18,15,58.65
18,16,58.7
18,16,58.75
18,16,58.8
18,16,58.85
18,17,58.9
18,16,58.95
18,16,59.0
18,16,59.05
18,16,59.1
18,16,59.15
18,16,59.2
18,16,59.25
18,16,59.3
18,16,59.35
18,17,59.4
18,16,59.45
18,15,59.5
18,15,59.55
18,15,59.6
18,15,59.65
18,16,59.7
18,16,59.75
18,16,59.8
18,15,59.85
19,17,59.9
19,16,59.95
19,16,60.0
